30,3211254028149;50,444831977044
30,3211580420846;50,4434832471495
30,321148445373;50,4421339194852
30,3211247715329;50,4407843918173
30,3210307126588;50,439433868558
30,3207958902559;50,438081354928
30,3205610809563;50,4367288397145
30,3203262847589;50,4353763229182
30,3200915016627;50,4340238045401
30,3194344726683;50,432665312686
30,3187774804945;50,431306816073
30,3174168000815;50,4299383504116
30,3146487875176;50,428549910812
30,3076588379045;50,4271013354881
30,3217932877284;50,4259526387254
30,3218962605534;50,4246048870989
30,3220133002322;50,4232573330638
30,3222006943442;50,4219107716405
30,322528796034;50,4205661961356
30,3228568795296;50,419221618628
30,3231849448326;50,4178770391186
30,3235129919444;50,4165324576083
30,3242631282364;50,4151938303981
30,3250132231199;50,4138551973673
30,3264667505846;50,4125264734828
30,3293271092953;50,4112175309794
30,3364079427425;50,4099677176887
30,3211254028149;50,4140114682818
30,3232361987117;50,4140322926773
30,3253479278587;50,4140261084162
30,3274599665536;50,4140108962255
30,3295735524022;50,4139506945118
30,3316902260322;50,4138005511856
30,3338068865553;50,4136503701286
30,3359235339683;50,4135001513409
30,338040168268;50,413349894823
30,3401660212756;50,4129298877789
30,3422918374632;50,4125098425829
30,3444329633034;50,4116402370312
30,3466046642276;50,409871546623
30,3488680314485;50,40540566968
30,3506721221799;50,4144344532318
30,3527814220167;50,4144997048417
30,354890422521;50,4145739094507
30,3569979063948;50,4146930289184
30,3591023583454;50,4149020156432
30,3612068284309;50,415110965059
30,3633113166486;50,4153198771652
30,3654158229952;50,4155287519614
30,3675112672362;50,4160073038939
30,3696067528295;50,4164858187242
30,3716871843781;50,4174138207026
30,3737375419101;50,419240833877
30,3756976969672;50,4237649496817
30,3915288928174;50,4140114682818
30,3900712414549;50,4361492832678
30,4383137380329;50,4372752082758
30,4417761962006;50,3530082808536
30,5848421746669;50,3533550518787
30,5233329467665;50,3950026044841
30,6514143609339;50,3950026044841
30,6514143609339;50,4557633920194
30,5283167999091;50,4557633920194
30,5288014164262;50,4880515948949
30,634495230939;50,4888297051877
30,634495230939;50,5268742969189
30,3992881537873;50,5225102821436
30,3992881537873;50,4839860036813
30,46471707728;50,4839860036813
30,46471707728;50,4848313746855
30,3485197628057;50,4601502550232
30,3482410521902;50,4461743481022
30,3211254028149;50,444831977044
